55,165.0
53,159.0
59,177.0
51,153.0
51,153.0
54,162.0
56,168.0
50,150.0
52,156.0
53,159.0
57,171.0
55,165.0
53,159.0
50,150.0
52,156.0
50,150.0
50,150.0
48,144.0
53,159.0
55,165.0
59,177.0
55,165.0
55,165.0
49,147.0
50,150.0
54,162.0
49,147.0
48,144.0
52,156.0
59,177.0
55,165.0
56,168.0
55,165.0
51,153.0
52,156.0
50,150.0
51,153.0
49,147.0
54,162.0
54,162.0
54,162.0
55,165.0
53,159.0
54,162.0
50,150.0
52,156.0
48,144.0
49,147.0
55,165.0
54,162.0
54,162.0
55,165.0
55,165.0
49,147.0
49,147.0
50,150.0
50,150.0
52,156.0
52,156.0
54,162.0
54,162.0
55,165.0
52,156.0
48,144.0
48,144.0
50,150.0
47,141.0
47,141.0
51,153.0
55,165.0
52,156.0
52,156.0
52,156.0
51,153.0
48,144.0
48,144.0
49,147.0
50,150.0
56,168.0
59,177.0
53,159.0
55,165.0
53,159.0
48,144.0
47,141.0
50,150.0
47,141.0
49,147.0
52,156.0
53,159.0
52,156.0
53,159.0
52,156.0
49,147.0
49,147.0
47,141.0
46,138.0
48,144.0
51,153.0
52,156.0
58,174.0
54,162.0
51,153.0
48,144.0
47,141.0
48,144.0
48,144.0
47,141.0
51,153.0
51,153.0
54,162.0
53,159.0
53,159.0
47,141.0
47,141.0
48,144.0
48,144.0
47,141.0
52,156.0
51,153.0
57,171.0
54,162.0
53,159.0
52,156.0
51,153.0
47,141.0
47,141.0
46,138.0
54,162.0
52,156.0
52,156.0
53,159.0
56,168.0
48,144.0
48,144.0
47,141.0
50,150.0
48,144.0
53,159.0
52,156.0
54,162.0
53,159.0
53,159.0
50,150.0
50,150.0
48,144.0
52,156.0
48,144.0
54,162.0
49,147.0
57,171.0
56,168.0
55,165.0
48,144.0
47,141.0
52,156.0
47,141.0
47,141.0
52,156.0
51,153.0
52,156.0
52,156.0
53,159.0
49,147.0
48,144.0
49,147.0
48,144.0
48,144.0
53,159.0
55,165.0
51,153.0
52,156.0
53,159.0
50,150.0
52,156.0
50,150.0
48,144.0
47,141.0
55,165.0
53,159.0
51,153.0
51,153.0
52,156.0
51,153.0
49,147.0
48,144.0
47,141.0
52,156.0
52,156.0
52,156.0
52,156.0
56,168.0
54,162.0
49,147.0
49,147.0
50,150.0
47,141.0
47,141.0
52,156.0
54,162.0
52,156.0
51,153.0
53,159.0
50,150.0
49,147.0
48,144.0
48,144.0
48,144.0
53,159.0
52,156.0
52,156.0
53,159.0
53,159.0
48,144.0
51,153.0
50,150.0
49,147.0
48,144.0
53,159.0
54,162.0
53,159.0
53,159.0
56,168.0
54,162.0
48,144.0
48,144.0
50,150.0
49,147.0
51,153.0
51,153.0
52,156.0
52,156.0
52,156.0
50,150.0
49,147.0
49,147.0
49,147.0
48,144.0
52,156.0
53,159.0
52,156.0
51,153.0
54,162.0
48,144.0
49,147.0
50,150.0
52,156.0
48,144.0
51,153.0
55,165.0
55,165.0
52,156.0
52,156.0
50,150.0
51,153.0
49,147.0
49,147.0
48,144.0
52,156.0
51,153.0
52,156.0
50,150.0
52,156.0
49,147.0
50,150.0
48,144.0
49,147.0
47,141.0
51,153.0
52,156.0
53,159.0
51,153.0
55,165.0
47,141.0
49,147.0
47,141.0
49,147.0
51,153.0
53,159.0
53,159.0
51,153.0
56,168.0
53,159.0
49,147.0
49,147.0
48,144.0
49,147.0
48,144.0
54,162.0
56,168.0
53,159.0
53,159.0
56,168.0
54,162.0
48,144.0
52,156.0
49,147.0
51,153.0
53,159.0
52,156.0
55,165.0
53,159.0
51,153.0
48,144.0
53,159.0
52,156.0
48,144.0
47,141.0
52,156.0
55,165.0
52,156.0
53,159.0
51,153.0
51,153.0
50,150.0
48,144.0
49,147.0
51,153.0
53,159.0
52,156.0
52,156.0
52,156.0
53,159.0
47,141.0
49,147.0
48,144.0
48,144.0
49,147.0
52,156.0
53,159.0
53,159.0
52,156.0
55,165.0
48,144.0
48,144.0
50,150.0
50,150.0
49,147.0
54,162.0
54,162.0
53,159.0
52,156.0
52,156.0
47,141.0
49,147.0
49,147.0
49,147.0
47,141.0
52,156.0
53,159.0
51,153.0
52,156.0
56,168.0
48,144.0
49,147.0
50,150.0
50,150.0
48,144.0
53,159.0
52,156.0
53,159.0
52,156.0
53,159.0
49,147.0
54,162.0
55,165.0
48,144.0
48,144.0
57,171.0
52,156.0
52,156.0
51,153.0
54,162.0
48,144.0
49,147.0
51,153.0
50,150.0
49,147.0
53,159.0
53,159.0
53,159.0
51,153.0
53,159.0
49,147.0
50,150.0
48,144.0
50,150.0
49,147.0
55,165.0
53,159.0
53,159.0
52,156.0
53,159.0
49,147.0
48,144.0
49,147.0
48,144.0
49,147.0
57,171.0
53,159.0
53,159.0
53,159.0
54,162.0
51,153.0
47,141.0
47,141.0
50,150.0
53,159.0
52,156.0
52,156.0
52,156.0
55,165.0
52,156.0
49,147.0
47,141.0
51,153.0
48,144.0
49,147.0
55,165.0
56,168.0
53,159.0
56,168.0
53,159.0
49,147.0
47,141.0
47,141.0
48,144.0
50,150.0
51,153.0
52,156.0
56,168.0
56,168.0
52,156.0
48,144.0
49,147.0
53,159.0
51,153.0
48,144.0
53,159.0
54,162.0
54,162.0
53,159.0
53,159.0
49,147.0
49,147.0
48,144.0
48,144.0
50,150.0
54,162.0
53,159.0
54,162.0
53,159.0
53,159.0
48,144.0
49,147.0
49,147.0
48,144.0
47,141.0
55,165.0
55,165.0
54,162.0
51,153.0
52,156.0
47,141.0
49,147.0
48,144.0
48,144.0
48,144.0
53,159.0
53,159.0
55,165.0
53,159.0
51,153.0
49,147.0
48,144.0
48,144.0
48,144.0
47,141.0
58,174.0
54,162.0
54,162.0
53,159.0
50,150.0
47,141.0
48,144.0
48,144.0
50,150.0
48,144.0
54,162.0
54,162.0
56,168.0
52,156.0
49,147.0
48,144.0
48,144.0
46,138.0
48,144.0
48,144.0
53,159.0
53,159.0
52,156.0
56,168.0
51,153.0
50,150.0
48,144.0
48,144.0
48,144.0
52,156.0
60,180.0
56,168.0
55,165.0
54,162.0
48,144.0
50,150.0
48,144.0
49,147.0
49,147.0
50,150.0
54,162.0
55,165.0
54,162.0
55,165.0
53,159.0
51,153.0
54,162.0
51,153.0
50,150.0
50,150.0
53,159.0
59,177.0
56,168.0
55,165.0
52,156.0
55,165.0
51,153.0
50,150.0
49,147.0
51,153.0
53,159.0
55,165.0
55,165.0
58,174.0
52,156.0
53,159.0
51,153.0
54,162.0
50,150.0
55,165.0
54,162.0
59,177.0
56,168.0
57,171.0
55,165.0
52,156.0
51,153.0
50,150.0
53,159.0
51,153.0
55,165.0
55,165.0
57,171.0
57,171.0
53,159.0
51,153.0
52,156.0
52,156.0
50,150.0
51,153.0
56,168.0
55,165.0
57,171.0
54,162.0
52,156.0
52,156.0
49,147.0
50,150.0
50,150.0
49,147.0
58,174.0
58,174.0
58,174.0
56,168.0
50,150.0
50,150.0
54,162.0
49,147.0
50,150.0
50,150.0
56,168.0
52,156.0
55,165.0
54,162.0
52,156.0
50,150.0
50,150.0
49,147.0
52,156.0
49,147.0
54,162.0
54,162.0
56,168.0
55,165.0
51,153.0
50,150.0
53,159.0
50,150.0
48,144.0
51,153.0
56,168.0
53,159.0
53,159.0
55,165.0
52,156.0
51,153.0
50,150.0
49,147.0
51,153.0
50,150.0
53,159.0
53,159.0
54,162.0
55,165.0
52,156.0
50,150.0
51,153.0
50,150.0
49,147.0
53,159.0
55,165.0
53,159.0
53,159.0
54,162.0
52,156.0
51,153.0
51,153.0
49,147.0
48,144.0
48,144.0
52,156.0
51,153.0
51,153.0
53,159.0
50,150.0
49,147.0
51,153.0
50,150.0
48,144.0
49,147.0
52,156.0
52,156.0
55,165.0
58,174.0
54,162.0
49,147.0
48,144.0
53,159.0
47,141.0
47,141.0
52,156.0
56,168.0
51,153.0
53,159.0
49,147.0
52,156.0
48,144.0
49,147.0
47,141.0
49,147.0
52,156.0
52,156.0
51,153.0
54,162.0
50,150.0
53,159.0
49,147.0
48,144.0
49,147.0
48,144.0
56,168.0
53,159.0
51,153.0
52,156.0
53,159.0
50,150.0
48,144.0
48,144.0
49,147.0
49,147.0
53,159.0
54,162.0
53,159.0
53,159.0
50,150.0
48,144.0
49,147.0
48,144.0
51,153.0
47,141.0
53,159.0
51,153.0
51,153.0
52,156.0
49,147.0
48,144.0
48,144.0
50,150.0
52,156.0
49,147.0
52,156.0
51,153.0
56,168.0
52,156.0
47,141.0
49,147.0
53,159.0
49,147.0
48,144.0
49,147.0
56,168.0
54,162.0
53,159.0
51,153.0
57,171.0
50,150.0
49,147.0
47,141.0
51,153.0
48,144.0
51,153.0
52,156.0
53,159.0
53,159.0
47,141.0
48,144.0
50,150.0
48,144.0
49,147.0
48,144.0
53,159.0
52,156.0
51,153.0
52,156.0
48,144.0
48,144.0
48,144.0
50,150.0
49,147.0
49,147.0
53,159.0
52,156.0
52,156.0
51,153.0
48,144.0
50,150.0
49,147.0
48,144.0
48,144.0
49,147.0
54,162.0
53,159.0
52,156.0
53,159.0
49,147.0
47,141.0
48,144.0
50,150.0
47,141.0
48,144.0
51,153.0
53,159.0
52,156.0
51,153.0
47,141.0
51,153.0
48,144.0
49,147.0
52,156.0
53,159.0
53,159.0
53,159.0
52,156.0
55,165.0
48,144.0
47,141.0
48,144.0
50,150.0
49,147.0
52,156.0
51,153.0
55,165.0
51,153.0
52,156.0
49,147.0
49,147.0
53,159.0
54,162.0
47,141.0
52,156.0
51,153.0
55,165.0
52,156.0
53,159.0
49,147.0
49,147.0
52,156.0
49,147.0
49,147.0
53,159.0
56,168.0
53,159.0
52,156.0
52,156.0
48,144.0
49,147.0
47,141.0
48,144.0
50,150.0
52,156.0
52,156.0
51,153.0
52,156.0
52,156.0
50,150.0
47,141.0
47,141.0
47,141.0
47,141.0
53,159.0
53,159.0
52,156.0
52,156.0
54,162.0
53,159.0
47,141.0
47,141.0
48,144.0
52,156.0
52,156.0
52,156.0
52,156.0
55,165.0
51,153.0
49,147.0
47,141.0
50,150.0
48,144.0
48,144.0
54,162.0
56,168.0
53,159.0
53,159.0
52,156.0
49,147.0
47,141.0
46,138.0
48,144.0
49,147.0
53,159.0
53,159.0
56,168.0
53,159.0
51,153.0
48,144.0
47,141.0
49,147.0
51,153.0
53,159.0
53,159.0
53,159.0
52,156.0
52,156.0
52,156.0
48,144.0
48,144.0
48,144.0
47,141.0
49,147.0
55,165.0
54,162.0
56,168.0
54,162.0
53,159.0
50,150.0
50,150.0
47,141.0
48,144.0
46,138.0
55,165.0
53,159.0
54,162.0
52,156.0
53,159.0
49,147.0
48,144.0
48,144.0
50,150.0
48,144.0
53,159.0
53,159.0
55,165.0
53,159.0
51,153.0
52,156.0
50,150.0
47,141.0
48,144.0
48,144.0
55,165.0
55,165.0
52,156.0
53,159.0
54,162.0
47,141.0
47,141.0
48,144.0
48,144.0
46,138.0
51,153.0
52,156.0
54,162.0
52,156.0
53,159.0
49,147.0
49,147.0
49,147.0
51,153.0
48,144.0
52,156.0
54,162.0
53,159.0
56,168.0
53,159.0
49,147.0
48,144.0
52,156.0
48,144.0
52,156.0
56,168.0
58,174.0
55,165.0
53,159.0
54,162.0
52,156.0
47,141.0
48,144.0
48,144.0
47,141.0
52,156.0
57,171.0
52,156.0
54,162.0
